FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2018,48.130853,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2019,48.741355,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2020,46.682045,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2021,50.109237,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2022,53.631803,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023,54.811694,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024,55.250479,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2018,37.868948,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2019,39.073655,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2020,36.464705,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2021,38.44656,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2022,41.88302,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2023,43.031535,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y18-29,18-29 anni,99,Totale,2024,42.675433,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,15.119933,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,15.138029,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,14.059189,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,14.228672,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,14.686194,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,15.129763,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,15.18819,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2018,39.795072,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2019,41.343343,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2020,38.168255,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2021,39.952722,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2022,43.439292,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2023,44.148592,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,7,Diploma,2024,43.352162,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2018,48.130853,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2019,48.741355,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2020,46.682045,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2021,50.109237,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2022,53.631803,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023,54.811694,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024,55.250479,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2018,30.781089,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2019,31.736629,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2020,29.536465,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2021,31.067404,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2022,33.774526,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2023,34.679241,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-29,15-29 anni,99,Totale,2024,34.411187,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,52.746634,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,52.656527,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,48.930916,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,50.341409,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,54.046234,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,57.194843,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,57.984235,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2018,63.28516,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2019,64.584721,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2020,61.986557,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2021,64.164012,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2022,67.61276,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2023,68.915526,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,7,Diploma,2024,69.177769,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2018,67.447399,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2019,68.025498,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2020,66.427114,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2021,70.212839,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2022,72.821708,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2023,73.989615,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,11,Laurea e post-laurea,2024,74.514974,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2018,61.887211,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2019,62.69274,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2020,60.187616,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2021,62.610094,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2022,66.105447,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2023,68.124197,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y25-34,25-34 anni,99,Totale,2024,68.689589,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,23.323162,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,23.152653,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,21.323986,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,21.68627,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,22.819252,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,23.022444,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,22.713405,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2018,47.705388,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2019,48.899064,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2020,46.141446,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2021,47.831994,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2022,51.062557,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2023,52.008971,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,7,Diploma,2024,51.454146,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2018,61.692468,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2019,62.020142,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2020,59.890392,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2021,62.778477,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2022,65.646153,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2023,66.988072,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,11,Laurea e post-laurea,2024,68.030284,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2018,41.008504,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2019,41.700741,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2020,39.431504,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2021,40.975017,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2022,43.729679,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2023,44.970476,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y15-34,15-34 anni,99,Totale,2024,44.921541,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,60.44923,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,60.078526,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,57.948952,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,59.057395,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,60.716765,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,60.834056,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,61.673748,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2018,76.548731,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2019,76.486281,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2020,75.177697,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2021,75.058817,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2022,76.498964,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2023,77.533625,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,7,Diploma,2024,77.432564,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2018,86.059283,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2019,86.329295,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2020,85.438363,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2021,86.592849,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2022,88.094542,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2023,88.9387,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,11,Laurea e post-laurea,2024,88.42966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2018,73.480849,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2019,73.623991,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2020,72.302094,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2021,72.941727,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2022,74.700755,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2023,76.070601,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-44,35-44 anni,99,Totale,2024,76.354428,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,60.660008,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,60.918018,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,58.688171,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,59.73748,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,61.724719,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,61.750671,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,62.92307,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2018,77.208481,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2019,77.431431,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2020,75.971407,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2021,76.44333,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2022,77.994688,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2023,78.688966,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,7,Diploma,2024,79.280125,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2018,87.359615,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2019,87.216981,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2020,86.477419,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2021,87.704585,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2022,88.745397,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2023,89.623887,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,11,Laurea e post-laurea,2024,89.480846,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2018,73.485817,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2019,73.840015,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2020,72.423439,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2021,73.37471,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2022,75.212498,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2023,76.331093,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y35-49,35-49 anni,99,Totale,2024,77.202894,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,60.399322,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,61.232069,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,59.640066,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,60.220457,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,62.226124,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,62.338683,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,63.704919,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2018,77.936485,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2019,78.882495,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2020,77.616566,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2021,78.509584,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2022,79.976293,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2023,80.784077,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,7,Diploma,2024,81.350724,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2018,90.444694,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2019,89.916777,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2020,89.593242,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2021,90.354901,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2022,90.591847,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2023,90.620706,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,11,Laurea e post-laurea,2024,91.029111,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2018,72.283655,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2019,73.194893,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2020,72.060885,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2021,72.946254,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2022,74.709605,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2023,75.76066,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y45-54,45-54 anni,99,Totale,2024,77.02365,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2018,39.164275,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2019,39.93999,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2020,39.54043,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2021,40.183906,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022,42.358721,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023,43.722064,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024,44.709247,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2018,62.625444,,
A,Annuale,IT,Italia,EMP_R,Tasso di occupazione,9,Totale,Y55-64,55-64 anni,7,Diploma,2019,63.206804,,
