FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITE1,Toscana,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,40.58,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,43.22,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,41.72,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,41.81,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,42.21,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,31.16,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2005,31.61,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2006,31.74,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2007,32.17,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2008,32.28,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2009,32.53,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2010,33.06,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2011,33.32,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2012,33.38,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2013,33.8,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2014,34.2,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2015,34.57,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2016,34.87,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2017,35.28,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2018,35.61,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2019,35.88,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2020,37.88,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2021,36.99,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2022,37.05,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE1,Toscana,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2023,37.65,e,Dato stimato,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2004,31,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2005,32.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2006,33.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2007,34,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2008,37.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2009,34.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2010,38,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2011,45.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2012,43.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2013,45.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2014,44.4,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2015,48.9,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2016,47.2,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2017,51.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2018,54.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2019,56.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2020,74.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2021,62.4,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2022,59.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,CMARRGP_FROM2017,Matrimoni civili (%),2023,64.2,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2004,585.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2005,599.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2006,593.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2007,570.5,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2008,586,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2009,512.9,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2010,488.9,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2011,477,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2012,469,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2013,413.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2014,422.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2015,418.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2016,437.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2017,400.4,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2018,422,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2019,401.7,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2020,183,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2021,344,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2022,430.2,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTM_FROM2017,Tasso di nuzialità  totale sposi-valori per mille,2023,405.5,e,Dato stimato,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2004,656,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2005,666.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2006,662.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2007,631.9,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2008,647.7,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2009,568,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2010,543.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2011,529.4,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2012,521.3,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2013,459.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2014,466,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2015,464.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2016,485,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2017,452.2,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2018,478.6,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2019,460.5,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2020,214.1,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2021,395.8,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2022,489.7,,,,,,,,,,,,
A,Annuale,ITE2,Umbria,NUPT_TOTW_FROM2017,Tasso di nuzialità totale spose-valori per mille,2023,469.3,e,Dato stimato,,,,,,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2004,34.81,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2005,34.5,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2006,34.8,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2007,34.98,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2008,35.39,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2009,35.63,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2010,36.14,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2011,36.74,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2012,36.72,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2013,37.24,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2014,37.28,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2015,37.83,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2016,37.73,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2017,39.04,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2018,38.84,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2019,39.71,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2020,42.88,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2021,40.03,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2022,40.22,,,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBRGR_FROM2017,Età  media al matrimonio sposi (tutte le età),2023,41.12,e,Dato stimato,,,TIPO_DATO15__MAGEMBRGR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
A,Annuale,ITE2,Umbria,MAGEMBR_FROM2017,Età  media al matrimonio spose (tutte le età),2004,30.45,,,,,TIPO_DATO15__MAGEMBR_FROM2017_N1,'Età media delle spose, ponderata con i quozienti specifici di nuzialità.Per gli anni 2010-2016 si può cliccare sul Tipo dato e selezionare l"'indicatore corrispondente',,,,,,
